bus_id,temperature,vibration,speed,fuel_consumption,load,outlier_type,is_failure,timestamp
17,65.71,14.42,30.93,24.56,60.61,normal,0,2024-10-09 02:33:00
27,70.2,13.39,28.63,31.81,52.68,normal,0,2024-09-23 14:25:00
15,76.78,15.11,53.07,31.22,47.08,normal,0,2024-02-21 06:58:00
65,82.92,16.57,11.48,28.08,59.92,normal,0,2024-04-02 22:02:00
30,79.68,9.19,49.55,24.19,58.67,normal,0,2024-01-26 14:10:00
23,71.27,13.92,46.84,28.79,38.14,normal,0,2024-09-21 00:38:00
38,76.5,15.09,16.18,39.54,57.98,normal,0,2024-08-11 23:23:00
20,73.8,12.31,33.32,30.09,28.0,normal,0,2024-09-08 19:58:00
72,62.06,9.93,24.56,36.57,37.38,normal,0,2024-11-15 16:42:00
64,75.79,9.41,32.06,39.04,31.2,normal,0,2024-01-22 19:24:00
34,71.09,15.75,45.52,31.36,49.39,normal,0,2024-08-16 21:23:00
98,72.44,11.62,46.0,39.05,35.11,normal,0,2024-01-14 07:15:00
82,54.36,20.86,24.41,35.41,49.61,normal,0,2024-03-30 20:38:00
4,69.05,11.33,38.4,36.83,45.95,normal,0,2024-01-29 08:31:00
17,77.4,17.65,31.3,34.95,42.33,normal,0,2024-07-22 00:38:00
9,77.39,19.4,25.39,40.5,38.49,normal,0,2024-07-24 13:17:00
47,73.59,16.83,34.64,36.71,47.55,normal,0,2024-04-18 16:45:00
64,90.91,22.43,28.51,36.92,63.58,normal,0,2024-03-20 12:11:00
98,63.65,20.56,56.33,42.52,53.16,normal,0,2024-09-09 21:38:00
49,56.2,12.4,37.1,40.79,44.19,normal,0,2024-04-17 00:22:00
86,74.72,9.26,37.59,24.38,65.92,normal,0,2024-02-22 14:34:00
87,83.91,21.55,31.96,25.81,52.72,normal,0,2024-02-21 00:15:00
84,84.52,15.95,24.48,39.58,15.45,normal,0,2024-06-19 02:54:00
98,76.21,4.41,30.35,28.0,29.46,normal,0,2024-02-29 16:21:00
71,-999.0,-98.2,-41.23,-32.82,-14.36,sensor_error,0,2024-01-15 22:59:00
98,77.66,17.21,28.12,40.98,43.76,normal,0,2024-05-22 14:07:00
67,83.02,16.15,30.33,32.03,70.14,normal,0,2024-08-08 14:29:00
69,65.19,20.59,52.62,37.48,58.26,normal,0,2024-08-27 06:04:00
6,83.95,21.79,51.08,27.09,32.08,normal,0,2024-11-09 02:08:00
28,71.67,14.65,28.02,36.34,47.08,normal,0,2024-11-11 15:00:00
74,76.35,14.05,41.67,35.2,64.68,normal,0,2024-11-14 01:26:00
72,80.78,15.21,50.88,39.18,16.29,normal,0,2024-12-28 09:59:00
43,70.86,11.71,58.03,34.96,53.48,normal,0,2024-03-24 07:20:00
3,70.39,13.09,36.0,35.75,68.47,normal,0,2024-04-15 00:15:00
40,83.96,14.6,31.28,41.25,44.35,normal,0,2024-02-23 08:48:00
54,72.61,18.39,37.71,46.54,48.24,normal,0,2024-09-30 16:51:00
90,92.99,19.14,32.38,25.32,74.87,normal,0,2024-07-03 21:50:00
17,85.42,13.32,28.6,33.62,51.38,normal,0,2024-02-24 09:19:00
7,71.46,18.05,39.62,38.31,38.5,normal,0,2024-10-06 13:57:00
32,81.23,10.8,41.56,29.55,51.08,normal,0,2024-07-02 18:15:00
91,70.12,17.03,28.47,37.7,64.98,normal,0,2024-02-08 04:44:00
100,80.21,9.54,21.28,37.17,42.41,normal,0,2024-07-17 18:09:00
17,78.48,12.15,39.28,38.62,51.61,normal,0,2024-06-19 00:50:00
92,67.44,10.27,53.6,48.69,64.8,normal,0,2024-04-10 23:40:00
45,73.58,19.12,48.77,30.55,56.52,normal,0,2024-02-20 17:52:00
66,62.43,8.66,39.37,40.64,64.54,normal,0,2024-11-29 08:50:00
38,73.55,9.56,23.07,39.67,39.53,normal,0,2024-05-10 08:48:00
43,86.29,7.75,37.52,31.5,58.04,normal,0,2024-03-28 02:17:00
95,67.23,18.14,39.58,33.43,45.3,normal,0,2024-01-11 01:40:00
53,71.4,17.2,46.09,33.11,38.22,normal,0,2024-12-17 21:29:00
36,63.56,9.06,59.36,26.81,62.87,normal,0,2024-10-16 16:52:00
73,76.42,22.99,48.38,29.02,72.6,normal,0,2024-12-13 01:08:00
68,82.16,21.82,3.15,28.66,54.8,normal,0,2024-09-19 15:35:00
54,88.67,15.47,27.83,36.95,37.16,normal,0,2024-01-17 22:21:00
38,94.35,17.83,37.42,34.84,70.83,normal,0,2024-04-10 19:16:00
46,79.48,14.9,22.63,36.85,44.91,normal,0,2024-01-07 02:35:00
89,65.61,14.11,54.13,38.47,55.25,normal,0,2024-01-17 03:38:00
12,93.21,22.72,20.26,32.68,28.29,normal,0,2024-03-22 05:32:00
42,63.16,15.51,49.92,30.22,42.49,normal,0,2024-07-26 23:22:00
18,78.08,17.76,45.77,40.63,52.93,normal,0,2024-12-17 21:00:00
66,85.76,16.84,46.68,31.27,54.33,normal,0,2024-04-26 17:56:00
50,77.48,9.91,34.21,34.15,59.2,normal,0,2024-06-02 05:53:00
68,75.11,15.38,42.71,36.78,58.22,normal,0,2024-10-29 01:00:00
92,82.78,20.04,32.16,41.94,39.98,normal,0,2024-08-14 04:39:00
14,60.41,18.4,30.56,30.38,56.26,normal,0,2024-05-17 01:01:00
43,75.45,12.91,28.38,28.85,41.47,normal,0,2024-06-10 20:34:00
87,74.42,17.44,41.63,38.1,58.42,normal,0,2024-03-10 21:26:00
43,92.85,18.44,32.68,27.01,55.65,normal,0,2024-10-28 13:16:00
68,73.07,19.26,29.06,36.59,50.1,normal,0,2024-11-30 01:55:00
55,80.47,18.58,20.75,42.95,44.75,normal,0,2024-02-16 21:12:00
14,73.57,17.42,26.58,35.21,54.56,normal,0,2024-09-20 11:25:00
14,82.0,23.28,19.38,35.29,56.54,normal,0,2024-07-23 15:47:00
24,73.27,15.32,31.33,27.79,18.58,normal,0,2024-08-27 04:27:00
7,78.45,7.62,52.4,31.79,41.13,normal,0,2024-11-23 14:34:00
46,66.55,9.92,41.11,40.85,41.15,normal,0,2024-03-23 18:34:00
59,56.51,14.21,41.66,28.73,19.36,normal,0,2024-11-05 13:45:00
27,111.68,40.9,16.21,53.44,41.1,real_anomaly,1,2024-08-01 05:50:00
9,67.38,18.25,21.49,36.38,70.45,normal,0,2024-01-20 04:59:00
94,80.12,11.96,16.94,31.86,63.73,normal,0,2024-05-01 16:07:00
9,74.97,12.87,33.5,36.38,38.05,normal,0,2024-02-23 13:19:00
51,75.72,13.99,27.78,33.76,55.07,normal,0,2024-03-07 00:19:00
61,83.25,17.81,25.38,34.91,52.93,normal,0,2024-04-05 04:26:00
94,87.41,21.8,30.72,21.93,61.31,normal,0,2024-07-10 11:37:00
98,78.59,11.93,19.12,32.82,43.11,normal,0,2024-02-18 19:24:00
80,72.6,13.92,40.14,31.29,56.26,normal,0,2024-02-18 02:15:00
87,73.42,20.21,42.83,41.48,31.05,normal,0,2024-12-18 04:45:00
9,58.61,11.15,40.51,37.38,49.58,normal,0,2024-09-30 19:17:00
8,86.32,10.5,31.56,35.71,82.6,normal,0,2024-10-22 07:06:00
53,71.16,30.23,22.18,36.23,56.41,normal,0,2024-01-19 00:18:00
23,58.96,20.36,25.61,33.22,33.42,normal,0,2024-11-05 00:12:00
52,80.92,14.63,24.76,43.79,57.3,normal,0,2024-08-05 03:58:00
77,74.1,20.28,48.7,31.25,49.42,normal,0,2024-06-22 15:36:00
33,77.49,13.44,30.9,34.77,29.13,normal,0,2024-07-04 20:26:00
71,75.23,18.16,33.29,45.49,55.71,normal,0,2024-08-18 06:50:00
32,76.94,20.2,25.28,41.58,52.14,normal,0,2024-07-26 11:11:00
55,79.91,11.17,54.85,28.28,43.8,normal,0,2024-08-06 09:50:00
39,74.47,12.6,41.97,29.43,74.55,normal,0,2024-11-25 08:58:00
26,75.93,19.72,54.5,41.89,39.37,normal,0,2024-11-26 17:31:00
29,33.14,39.46,37.3,59.58,42.54,real_anomaly,1,2024-10-20 15:27:00
58,70.11,17.26,29.26,27.5,37.78,normal,0,2024-05-31 03:04:00
51,89.71,15.45,51.93,38.11,67.55,normal,0,2024-07-23 20:10:00
57,77.54,5.14,40.54,28.61,39.31,normal,0,2024-06-04 12:39:00
2,59.42,14.25,46.93,46.16,20.15,normal,0,2024-01-19 15:58:00
3,98.04,12.13,23.75,35.09,55.64,normal,0,2024-07-16 03:14:00
22,70.12,14.29,44.35,33.15,87.29,normal,0,2024-03-29 22:40:00
16,66.8,15.18,26.71,37.16,45.61,normal,0,2024-08-26 07:19:00
16,83.87,7.52,29.59,45.0,35.3,normal,0,2024-12-30 05:07:00
20,73.32,12.01,22.92,37.66,59.02,normal,0,2024-05-19 20:35:00
51,77.19,20.76,34.64,40.5,49.1,normal,0,2024-11-29 12:10:00
72,77.1,12.52,25.53,29.0,47.6,normal,0,2024-06-01 21:09:00
4,78.86,7.87,30.32,30.44,59.2,normal,0,2024-04-08 04:43:00
80,77.97,15.48,20.96,32.5,64.04,normal,0,2024-08-16 04:49:00
29,70.82,16.03,26.43,33.26,35.87,normal,0,2024-11-24 13:06:00
7,78.58,14.32,47.22,32.75,20.5,normal,0,2024-07-29 03:59:00
45,82.59,19.95,28.44,32.27,49.04,normal,0,2024-02-20 04:37:00
59,83.37,17.27,49.56,25.79,47.26,normal,0,2024-12-07 21:11:00
38,83.04,10.83,12.45,37.29,32.0,normal,0,2024-08-17 09:22:00
74,89.37,12.55,64.77,39.91,56.97,normal,0,2024-03-16 14:07:00
63,81.39,13.09,38.92,30.15,37.19,normal,0,2024-06-23 00:17:00
89,88.4,14.92,35.75,34.76,42.66,normal,0,2024-12-12 12:34:00
68,81.85,16.17,23.89,29.76,73.14,normal,0,2024-12-14 07:15:00
39,78.39,8.59,44.97,38.71,44.41,normal,0,2024-07-22 06:22:00
21,73.96,14.54,38.25,32.96,39.76,normal,0,2024-09-14 16:07:00
11,65.11,18.7,31.29,40.47,53.47,normal,0,2024-11-02 20:36:00
42,79.8,13.54,17.87,27.07,79.08,normal,0,2024-05-31 12:24:00
2,82.35,12.92,21.96,36.0,62.53,normal,0,2024-05-22 08:08:00
42,81.64,8.38,49.92,39.26,70.92,normal,0,2024-11-13 13:53:00
96,75.09,14.7,24.7,31.28,85.64,normal,0,2024-03-12 17:45:00
49,77.55,20.4,40.39,38.16,73.56,normal,0,2024-03-01 12:46:00
82,82.92,17.21,34.08,34.36,65.36,normal,0,2024-08-31 14:15:00
21,81.71,18.73,34.02,32.5,60.59,normal,0,2024-04-04 23:54:00
84,66.71,12.41,35.89,35.8,40.79,normal,0,2024-12-30 15:53:00
91,73.46,4.33,37.58,42.59,52.93,normal,0,2024-06-02 19:08:00
9,267.37,-44.29,-41.29,-5.73,-22.82,sensor_error,0,2024-01-07 12:02:00
53,77.42,23.72,39.23,40.62,61.66,normal,0,2024-09-17 07:06:00
70,66.15,15.09,29.69,33.92,60.66,normal,0,2024-06-30 22:37:00
60,80.72,11.31,38.36,33.49,70.95,normal,0,2024-02-10 05:39:00
28,78.38,18.2,30.1,31.91,19.04,normal,0,2024-10-26 14:22:00
87,75.23,16.3,20.14,29.5,28.4,normal,0,2024-06-27 05:15:00
34,75.84,22.9,0.2,36.72,35.32,normal,0,2024-04-12 12:17:00
82,74.86,12.69,60.18,35.6,32.66,normal,0,2024-12-21 00:05:00
2,82.18,13.17,35.97,30.22,56.02,normal,0,2024-02-26 17:44:00
51,86.81,24.32,31.12,29.83,29.05,normal,0,2024-01-20 23:15:00
87,81.48,13.46,46.07,36.54,32.53,normal,0,2024-07-07 08:47:00
49,69.9,18.47,47.31,41.64,46.51,normal,0,2024-04-06 17:16:00
98,64.47,15.26,29.93,31.24,58.59,normal,0,2024-01-11 05:32:00
54,77.03,10.61,57.37,30.56,45.69,normal,0,2024-06-16 23:12:00
79,82.69,15.48,39.82,36.33,69.1,normal,0,2024-08-28 11:10:00
46,74.65,16.8,44.14,34.94,51.34,normal,0,2024-04-29 03:32:00
33,-47.72,-91.15,-12.01,-5.44,208.18,sensor_error,0,2024-12-02 02:09:00
43,73.45,17.02,26.49,46.72,48.42,normal,0,2024-07-21 15:09:00
57,89.62,9.43,28.3,30.28,63.6,normal,0,2024-06-11 12:11:00
84,74.88,13.97,24.67,34.54,68.14,normal,0,2024-02-17 06:02:00
24,71.93,16.91,42.23,29.46,40.96,normal,0,2024-02-12 14:17:00
98,75.11,11.08,29.3,34.77,25.95,normal,0,2024-08-29 23:15:00
45,78.41,11.66,34.6,42.01,55.26,normal,0,2024-01-07 12:54:00
92,75.6,19.34,43.45,33.74,37.26,normal,0,2024-07-02 01:22:00
49,77.21,14.8,24.16,36.6,57.76,normal,0,2024-04-08 03:58:00
78,82.75,17.56,36.04,33.46,79.44,normal,0,2024-10-30 23:43:00
47,76.43,20.18,39.96,37.45,23.8,normal,0,2024-08-12 16:25:00
99,71.67,13.03,32.77,34.78,56.43,normal,0,2024-07-04 04:32:00
3,79.47,11.8,29.77,38.79,60.49,normal,0,2024-05-15 13:37:00
98,95.52,12.61,26.3,37.24,46.44,normal,0,2024-11-23 15:06:00
46,76.32,16.83,37.29,39.19,57.73,normal,0,2024-06-28 11:09:00
61,-34.93,-98.45,397.19,-9.06,273.26,sensor_error,0,2024-10-25 04:43:00
1,75.99,18.56,39.89,35.96,65.63,normal,0,2024-03-12 00:38:00
2,79.77,17.53,32.24,39.68,60.83,normal,0,2024-03-07 18:09:00
21,78.18,20.64,25.18,37.97,54.14,normal,0,2024-01-10 20:45:00
63,72.27,10.11,56.28,31.65,57.97,normal,0,2024-02-19 04:09:00
48,80.55,12.34,42.0,37.17,62.1,normal,0,2024-06-22 20:29:00
91,73.12,11.73,16.37,35.35,48.06,normal,0,2024-03-25 10:51:00
67,88.53,20.38,44.49,27.21,66.16,normal,0,2024-09-06 14:00:00
60,86.4,19.68,33.43,33.28,49.88,normal,0,2024-03-29 23:36:00
92,62.57,13.34,37.01,37.08,73.75,normal,0,2024-09-14 23:59:00
30,91.03,13.97,35.49,36.14,38.25,normal,0,2024-10-06 17:46:00
72,77.51,17.77,26.15,32.15,31.96,normal,0,2024-03-25 05:29:00
87,69.44,11.08,21.62,27.35,20.46,normal,0,2024-12-02 04:03:00
3,66.72,15.82,21.4,40.45,64.81,normal,0,2024-07-22 04:53:00
45,90.07,20.14,40.51,43.29,43.51,normal,0,2024-11-28 10:45:00
22,88.27,16.6,34.74,32.49,45.71,normal,0,2024-11-29 19:29:00
49,79.66,13.63,30.93,27.91,64.29,normal,0,2024-05-18 04:46:00
7,72.5,11.36,22.57,37.26,48.43,normal,0,2024-02-12 07:30:00
86,93.92,11.49,36.35,36.0,64.64,normal,0,2024-01-22 04:56:00
74,70.34,10.95,32.76,39.62,26.1,normal,0,2024-08-18 08:34:00
4,75.62,23.05,27.91,31.91,46.82,normal,0,2024-05-16 12:58:00
1,84.86,23.77,39.32,33.37,35.08,normal,0,2024-09-02 06:22:00
94,-999.0,-16.5,-28.08,-20.54,158.16,sensor_error,0,2024-12-04 11:50:00
91,62.82,18.76,63.87,36.63,56.03,normal,0,2024-10-29 09:23:00
51,66.12,7.72,51.45,30.41,70.75,normal,0,2024-10-11 06:34:00
100,86.2,16.74,44.31,30.66,86.53,normal,0,2024-03-24 12:09:00
32,82.62,18.85,42.64,37.8,41.02,normal,0,2024-02-28 23:16:00
96,70.36,18.58,21.92,39.99,38.63,normal,0,2024-04-03 19:57:00
37,92.46,17.51,45.38,47.33,42.36,normal,0,2024-08-19 10:10:00
70,71.6,12.22,54.93,42.24,73.42,normal,0,2024-03-13 16:29:00
29,83.19,8.29,57.67,28.69,73.39,normal,0,2024-12-18 22:44:00
32,64.16,15.32,51.19,41.44,43.9,normal,0,2024-12-07 11:26:00
76,59.43,11.05,41.24,35.42,23.89,normal,0,2024-05-15 20:27:00
92,69.7,16.29,40.45,35.52,33.13,normal,0,2024-01-27 00:27:00
65,65.0,11.77,48.99,33.65,20.58,normal,0,2024-06-18 11:12:00
91,83.14,15.33,48.17,30.87,78.04,normal,0,2024-07-01 13:26:00
49,86.56,11.77,36.29,28.21,37.61,normal,0,2024-09-23 16:45:00
28,70.28,16.73,44.78,35.87,32.99,normal,0,2024-08-13 03:19:00
29,66.25,15.5,42.09,33.71,46.56,normal,0,2024-11-08 15:19:00
3,72.04,15.02,37.39,35.38,76.65,normal,0,2024-04-28 00:56:00
27,70.87,10.07,25.58,26.18,45.38,normal,0,2024-12-02 22:58:00
34,76.86,21.52,40.51,39.07,64.81,normal,0,2024-11-24 03:07:00
61,76.37,7.04,26.18,41.09,65.28,normal,0,2024-10-28 13:21:00
62,66.42,20.24,57.59,37.58,66.59,normal,0,2024-09-25 02:14:00
20,79.55,18.84,32.82,34.63,54.27,normal,0,2024-11-29 01:33:00
92,71.03,18.07,58.41,28.07,61.29,normal,0,2024-06-29 09:28:00
19,76.23,15.48,40.04,39.17,55.74,normal,0,2024-05-20 13:23:00
82,92.6,15.24,41.45,29.51,77.98,normal,0,2024-10-04 08:35:00
90,68.77,9.02,42.22,37.0,41.87,normal,0,2024-12-28 07:14:00
44,64.67,21.73,36.77,41.33,64.94,normal,0,2024-01-29 07:46:00
53,65.24,13.9,53.09,40.06,56.66,normal,0,2024-05-07 15:42:00
79,64.68,12.43,46.93,42.52,68.15,normal,0,2024-02-08 12:16:00
2,74.73,18.5,27.37,31.21,50.86,normal,0,2024-08-18 05:27:00
83,74.33,19.51,58.01,36.31,51.29,normal,0,2024-04-09 12:16:00
26,83.33,16.51,36.11,38.4,46.46,normal,0,2024-05-18 09:39:00
62,-999.0,228.79,314.73,-7.95,280.75,sensor_error,0,2024-06-03 08:04:00
15,72.42,14.08,45.4,39.28,42.23,normal,0,2024-09-13 03:12:00
27,70.69,17.06,27.74,30.63,46.32,normal,0,2024-10-06 06:10:00
27,78.04,11.29,27.95,39.61,28.06,normal,0,2024-09-03 22:52:00
28,67.94,9.74,25.47,37.02,71.12,normal,0,2024-03-27 14:58:00
15,68.06,16.38,11.91,25.94,70.54,normal,0,2024-04-08 19:07:00
89,76.45,14.97,8.74,43.49,60.21,normal,0,2024-10-07 21:01:00
16,72.38,12.35,48.51,37.25,57.06,normal,0,2024-09-29 04:20:00
6,65.14,21.35,49.06,38.82,41.62,normal,0,2024-10-14 14:58:00
31,77.01,14.82,44.41,34.76,53.65,normal,0,2024-10-26 07:06:00
50,78.91,19.97,47.27,34.74,54.97,normal,0,2024-11-06 00:47:00
88,77.15,20.33,59.08,33.91,39.82,normal,0,2024-01-11 04:28:00
56,93.59,57.94,42.44,55.65,54.44,real_anomaly,1,2024-04-11 07:50:00
14,69.64,18.71,41.13,29.28,54.25,normal,0,2024-08-27 14:06:00
77,72.74,16.39,38.5,33.16,35.49,normal,0,2024-03-19 14:40:00
15,76.22,9.73,50.09,38.4,87.16,normal,0,2024-03-09 08:27:00
39,77.92,10.01,21.45,42.9,50.23,normal,0,2024-08-18 05:41:00
36,74.7,11.05,30.95,46.59,32.18,normal,0,2024-07-17 02:17:00
62,67.06,13.55,35.67,32.16,72.06,normal,0,2024-02-21 05:10:00
67,73.0,11.77,35.23,36.87,31.01,normal,0,2024-10-12 06:07:00
97,77.54,14.54,31.61,39.79,47.53,normal,0,2024-07-22 13:01:00
13,71.36,12.89,31.07,27.96,50.77,normal,0,2024-06-28 09:36:00
58,74.99,18.53,60.41,38.28,30.07,normal,0,2024-07-20 15:25:00
53,69.98,17.88,37.31,32.38,60.7,normal,0,2024-09-04 11:17:00
16,83.26,10.15,23.86,32.41,42.74,normal,0,2024-08-27 04:58:00
66,77.7,10.12,70.0,34.05,39.86,normal,0,2024-07-05 19:20:00
24,72.22,10.31,33.12,26.12,66.33,normal,0,2024-09-11 00:55:00
44,76.74,14.23,63.93,29.77,68.54,normal,0,2024-07-11 23:10:00
74,75.94,11.64,67.71,30.36,43.73,normal,0,2024-10-17 12:36:00
30,88.02,15.84,37.83,41.52,77.51,normal,0,2024-07-08 11:37:00
10,94.67,13.76,23.24,33.17,79.04,normal,0,2024-03-16 11:56:00
96,80.88,7.12,43.15,35.29,32.71,normal,0,2024-11-12 19:40:00
4,319.25,246.51,301.69,-12.24,242.82,sensor_error,0,2024-08-18 12:50:00
39,87.87,11.47,27.11,35.1,73.58,normal,0,2024-04-18 14:32:00
22,75.06,16.72,36.86,35.87,53.66,normal,0,2024-07-10 13:52:00
26,80.07,18.2,21.01,41.35,10.0,normal,0,2024-08-08 01:09:00
89,71.2,19.55,48.7,28.47,43.69,normal,0,2024-06-18 18:21:00
71,70.22,10.97,51.01,34.23,59.6,normal,0,2024-01-24 07:34:00
66,71.61,18.75,43.07,40.62,22.17,normal,0,2024-01-12 01:18:00
65,64.82,6.92,14.14,38.11,45.29,normal,0,2024-05-07 09:33:00
60,62.48,18.21,39.39,31.61,54.77,normal,0,2024-04-15 00:14:00
21,74.03,24.21,23.46,25.4,68.24,normal,0,2024-09-05 18:49:00
71,78.02,16.76,50.38,36.63,50.03,normal,0,2024-10-22 06:33:00
54,66.79,13.44,35.32,37.04,74.91,normal,0,2024-03-13 08:47:00
59,72.73,18.69,42.83,36.33,76.98,normal,0,2024-06-17 06:57:00
53,65.71,15.35,38.25,32.4,60.17,normal,0,2024-09-05 01:56:00
24,72.62,16.2,45.03,47.68,39.07,normal,0,2024-02-28 23:11:00
79,64.08,18.14,17.38,41.18,53.45,normal,0,2024-03-07 15:50:00
38,57.26,18.47,25.29,42.12,67.05,normal,0,2024-07-01 14:26:00
36,88.44,15.28,42.99,38.1,62.05,normal,0,2024-02-07 20:22:00
80,78.94,14.29,19.25,29.54,56.72,normal,0,2024-02-22 04:08:00
13,68.33,8.37,19.72,36.62,46.4,normal,0,2024-08-10 20:34:00
60,61.74,15.81,23.45,38.97,39.81,normal,0,2024-02-22 12:41:00
29,83.05,16.35,38.97,28.26,47.79,normal,0,2024-03-02 04:10:00
78,91.85,10.35,23.5,36.52,40.1,normal,0,2024-05-16 00:09:00
49,83.82,18.18,24.06,34.86,29.11,normal,0,2024-09-01 03:22:00
65,71.39,18.2,48.37,40.64,43.8,normal,0,2024-02-11 02:59:00
88,74.78,11.72,47.05,34.57,30.07,normal,0,2024-12-21 05:24:00
28,94.11,13.51,32.38,31.73,64.18,normal,0,2024-12-06 19:47:00
82,75.52,18.33,25.15,36.24,58.24,normal,0,2024-01-05 18:48:00
100,57.05,12.84,15.2,27.51,87.3,normal,0,2024-09-13 14:57:00
54,80.36,12.3,28.66,36.99,52.45,normal,0,2024-04-17 22:06:00
10,76.23,14.9,44.62,39.9,64.55,normal,0,2024-10-22 11:49:00
2,85.71,22.13,30.28,37.49,37.73,normal,0,2024-10-27 01:51:00
10,64.46,10.52,28.0,26.58,76.53,normal,0,2024-01-03 11:47:00
6,92.93,15.37,18.44,47.08,45.73,normal,0,2024-04-02 05:25:00
18,78.8,12.98,11.99,32.57,14.78,normal,0,2024-01-24 13:11:00
34,75.63,16.28,25.94,26.45,40.58,normal,0,2024-08-09 02:30:00
87,81.07,15.87,43.07,22.18,45.72,normal,0,2024-12-29 09:17:00
82,59.69,18.15,32.04,29.86,47.1,normal,0,2024-06-19 21:03:00
89,72.03,18.39,47.88,31.39,75.11,normal,0,2024-05-21 11:09:00
54,91.28,13.41,25.15,40.58,49.69,normal,0,2024-10-26 15:32:00
48,57.17,12.04,44.37,36.27,50.91,normal,0,2024-09-29 03:46:00
44,64.56,16.29,32.33,38.28,86.75,normal,0,2024-12-22 20:09:00
78,70.66,12.87,20.65,27.46,44.54,normal,0,2024-07-18 08:47:00
93,77.55,11.82,42.22,32.71,45.2,normal,0,2024-03-11 20:31:00
32,73.17,10.35,28.84,38.89,38.38,normal,0,2024-03-06 12:55:00
51,85.76,14.44,46.08,44.99,45.07,normal,0,2024-08-29 14:13:00
70,79.6,7.8,42.49,32.67,57.17,normal,0,2024-04-09 19:32:00
6,66.2,9.43,44.42,40.94,70.92,normal,0,2024-12-29 17:12:00
44,75.42,11.83,19.55,37.87,51.95,normal,0,2024-01-20 23:11:00
29,79.01,17.81,23.37,34.54,67.3,normal,0,2024-11-15 03:45:00
58,72.77,13.37,38.96,34.94,66.61,normal,0,2024-11-10 11:50:00
56,-23.94,280.08,465.76,-3.87,-24.36,sensor_error,0,2024-09-21 16:07:00
18,72.8,24.27,36.37,37.72,48.47,normal,0,2024-11-17 17:25:00
36,74.75,17.78,28.29,44.84,75.48,normal,0,2024-05-19 16:00:00
86,82.53,24.45,25.54,32.86,67.34,normal,0,2024-11-15 01:29:00
85,81.67,16.04,40.13,29.27,23.78,normal,0,2024-05-29 15:35:00
32,81.25,15.46,51.09,27.68,44.98,normal,0,2024-03-05 00:24:00
15,65.78,14.12,27.5,30.24,62.9,normal,0,2024-02-02 23:04:00
84,84.17,15.86,34.94,42.81,32.6,normal,0,2024-02-07 18:07:00
22,78.56,14.29,39.37,30.06,67.54,normal,0,2024-09-20 19:23:00
46,80.75,13.65,40.53,40.37,59.52,normal,0,2024-07-08 15:54:00
76,76.34,13.4,34.62,41.43,41.03,normal,0,2024-05-08 01:37:00
66,76.91,5.43,19.22,35.8,67.04,normal,0,2024-11-27 03:51:00
84,-999.0,-15.58,-48.71,-27.69,-33.59,sensor_error,0,2024-08-24 21:46:00
52,62.48,23.63,55.06,35.58,50.32,normal,0,2024-02-19 02:25:00
26,77.61,15.53,33.98,20.0,45.84,normal,0,2024-02-09 10:58:00
34,74.09,10.82,37.52,33.23,58.0,normal,0,2024-12-26 12:14:00
58,77.79,16.83,41.01,35.15,55.75,normal,0,2024-11-13 15:52:00
11,78.31,16.64,30.59,35.09,16.37,normal,0,2024-04-02 06:43:00
79,74.71,22.45,12.4,46.94,52.63,normal,0,2024-10-10 18:05:00
98,61.98,12.81,23.99,32.6,19.63,normal,0,2024-12-20 19:11:00
4,78.34,12.87,48.31,46.39,46.42,normal,0,2024-04-28 18:11:00
20,99.83,13.69,40.06,43.27,41.48,normal,0,2024-08-05 23:53:00
59,65.66,15.85,44.49,35.17,23.95,normal,0,2024-02-01 01:28:00
32,94.22,12.42,17.62,34.42,54.78,normal,0,2024-04-16 20:14:00
70,74.56,4.36,24.51,39.35,70.89,normal,0,2024-05-02 16:06:00
26,73.6,17.25,46.76,34.43,20.03,normal,0,2024-01-06 06:49:00
2,75.49,12.47,35.75,35.44,33.74,normal,0,2024-04-22 13:39:00
100,61.38,21.63,45.09,33.06,10.0,normal,0,2024-09-29 19:32:00
60,71.48,18.27,27.89,36.39,42.09,normal,0,2024-07-13 19:53:00
77,76.37,22.04,51.34,37.98,46.91,normal,0,2024-03-05 04:29:00
47,66.99,16.42,30.97,39.03,32.63,normal,0,2024-10-18 06:59:00
60,80.05,17.66,54.56,30.82,48.94,normal,0,2024-08-25 12:14:00
12,68.36,14.0,48.49,44.14,33.76,normal,0,2024-11-30 00:38:00
45,89.53,16.18,13.43,38.78,30.2,normal,0,2024-04-09 17:57:00
72,83.72,11.01,40.85,32.84,47.96,normal,0,2024-10-08 06:10:00
18,82.74,10.02,24.54,23.87,52.59,normal,0,2024-06-18 16:46:00
58,74.28,17.24,32.59,29.58,68.74,normal,0,2024-01-23 03:32:00
97,79.13,9.8,22.03,39.64,33.34,normal,0,2024-03-15 08:22:00
68,84.34,17.38,16.95,34.41,56.77,normal,0,2024-05-17 16:04:00
48,82.62,22.31,11.09,32.28,65.85,normal,0,2024-08-25 06:06:00
60,74.74,14.29,35.17,31.21,33.38,normal,0,2024-04-06 18:57:00
93,73.45,15.73,22.57,31.95,47.09,normal,0,2024-05-22 07:44:00
6,71.04,16.58,29.34,33.13,63.15,normal,0,2024-06-21 13:33:00
59,81.76,14.28,35.95,32.24,54.52,normal,0,2024-10-30 15:51:00
100,60.75,14.9,12.61,38.25,36.02,normal,0,2024-02-20 15:16:00
